country,store_code,store_name,account_group_name,year,amount_sum
HK,M14,NTP,7. 소모품비,2023,62.95
HK,M14,NTP,7. 소모품비,2024,42.92
HK,M14,NTP,7. 소모품비,2025,60.09
HK,M14,NTP,7. 소모품비,2026,831.87
HK,M14,NTP,8. 통신비,2022,4.32
HK,M14,NTP,8. 통신비,2023,7.9
HK,M14,NTP,8. 통신비,2024,10.72
HK,M14,NTP,8. 통신비,2025,13.1
HK,M14,NTP,8. 통신비,2026,14.72
HK,M14,NTP,9. 광고선전비,2022,28.27
HK,M14,NTP,9. 광고선전비,2023,164.01
HK,M14,NTP,9. 광고선전비,2024,40.85
HK,M14,NTP,9. 광고선전비,2025,67.83
HK,M14,NTP,9. 광고선전비,2026,72.61
HK,M14,NTP,Tag매출액,2022,7740.8
HK,M14,NTP,Tag매출액,2023,19470.19
HK,M14,NTP,Tag매출액,2024,17614.34
HK,M14,NTP,Tag매출액,2025,15695.91
HK,M14,NTP,Tag매출액,2026,19697.49
HK,M14,NTP,매출원가합계,2022,4759.57
HK,M14,NTP,매출원가합계,2023,12146.49
HK,M14,NTP,매출원가합계,2024,11606.61
HK,M14,NTP,매출원가합계,2025,9920.13
HK,M14,NTP,매출원가합계,2026,12269.4
HK,M14,NTP,매출총이익,2022,4723.16
HK,M14,NTP,매출총이익,2023,11634.91
HK,M14,NTP,매출총이익,2024,9847.95
HK,M14,NTP,매출총이익,2025,9055.01
HK,M14,NTP,매출총이익,2026,11430.68
HK,M14,NTP,실매출액,2022,7102.94
HK,M14,NTP,실매출액,2023,17708.16
HK,M14,NTP,실매출액,2024,15651.25
HK,M14,NTP,실매출액,2025,14015.08
HK,M14,NTP,실매출액,2026,17565.38
HK,M14,NTP,영업이익,2022,670.68
HK,M14,NTP,영업이익,2023,3366.55
HK,M14,NTP,영업이익,2024,1013.27
HK,M14,NTP,영업이익,2025,399.59
HK,M14,NTP,영업이익,2026,1025.21
HK,M14,NTP,판매관리비,2022,4052.48
HK,M14,NTP,판매관리비,2023,8268.36
HK,M14,NTP,판매관리비,2024,8834.67
HK,M14,NTP,판매관리비,2025,8655.42
HK,M14,NTP,판매관리비,2026,10405.47
HK,M14,NTP,할인율,2022,0.49
HK,M14,NTP,할인율,2023,0.96
HK,M14,NTP,할인율,2024,1.33
HK,M14,NTP,할인율,2025,1.27
HK,M14,NTP,할인율,2026,1.05
HK,M15,Yuenlong,1. 급 여,2022,667.29
HK,M15,Yuenlong,1. 급 여,2023,1639.94
HK,M15,Yuenlong,1. 급 여,2024,1845.45
HK,M15,Yuenlong,1. 급 여,2025,1941.48
HK,M15,Yuenlong,1. 급 여,2026,2370.89
HK,M15,Yuenlong,10. 지급수수료,2022,40.68
HK,M15,Yuenlong,10. 지급수수료,2023,73.79
HK,M15,Yuenlong,10. 지급수수료,2024,61.13
HK,M15,Yuenlong,10. 지급수수료,2025,71.15
HK,M15,Yuenlong,10. 지급수수료,2026,106.11
HK,M15,Yuenlong,11. 운반비,2022,254.51
HK,M15,Yuenlong,11. 운반비,2023,313.36
HK,M15,Yuenlong,11. 운반비,2024,339.74
HK,M15,Yuenlong,11. 운반비,2025,365.24
HK,M15,Yuenlong,11. 운반비,2026,326.26
HK,M15,Yuenlong,12. 기타 수수료(매장관리비 외),2022,125.39
HK,M15,Yuenlong,12. 기타 수수료(매장관리비 외),2023,328.08
HK,M15,Yuenlong,12. 기타 수수료(매장관리비 외),2024,321.83
HK,M15,Yuenlong,12. 기타 수수료(매장관리비 외),2025,327.76
HK,M15,Yuenlong,12. 기타 수수료(매장관리비 외),2026,346.39
HK,M15,Yuenlong,13. 보험료,2022,3.71
HK,M15,Yuenlong,13. 보험료,2023,16.72
HK,M15,Yuenlong,13. 보험료,2024,19.43
HK,M15,Yuenlong,13. 보험료,2025,18.76
HK,M15,Yuenlong,13. 보험료,2026,18.42
HK,M15,Yuenlong,14. 감가상각비,2022,155.95
HK,M15,Yuenlong,14. 감가상각비,2023,467.84
HK,M15,Yuenlong,14. 감가상각비,2024,467.84
HK,M15,Yuenlong,14. 감가상각비,2025,311.89
HK,M15,Yuenlong,14. 감가상각비,2026,0.0
HK,M15,Yuenlong,15. 면세점 직접비,2022,0.0
HK,M15,Yuenlong,15. 면세점 직접비,2023,0.0
HK,M15,Yuenlong,15. 면세점 직접비,2024,0.0
HK,M15,Yuenlong,15. 면세점 직접비,2025,0.0
HK,M15,Yuenlong,15. 면세점 직접비,2026,0.0
HK,M15,Yuenlong,2. TRAVEL & MEAL,2022,1.62
HK,M15,Yuenlong,2. TRAVEL & MEAL,2023,1.08
HK,M15,Yuenlong,2. TRAVEL & MEAL,2024,0.93
HK,M15,Yuenlong,2. TRAVEL & MEAL,2025,1.08
HK,M15,Yuenlong,2. TRAVEL & MEAL,2026,1.43
HK,M15,Yuenlong,3. 피복비(유니폼),2022,3.31
HK,M15,Yuenlong,3. 피복비(유니폼),2023,7.12
HK,M15,Yuenlong,3. 피복비(유니폼),2024,9.44
HK,M15,Yuenlong,3. 피복비(유니폼),2025,10.32
HK,M15,Yuenlong,3. 피복비(유니폼),2026,6.84
HK,M15,Yuenlong,4. 임차료,2022,443.73
HK,M15,Yuenlong,4. 임차료,2023,2070.74
HK,M15,Yuenlong,4. 임차료,2024,1886.33
HK,M15,Yuenlong,4. 임차료,2025,1931.58
HK,M15,Yuenlong,4. 임차료,2026,2011.43
HK,M15,Yuenlong,5. 유지보수비,2022,11.3
HK,M15,Yuenlong,5. 유지보수비,2023,15.9
HK,M15,Yuenlong,5. 유지보수비,2024,15.11
HK,M15,Yuenlong,5. 유지보수비,2025,10.98
HK,M15,Yuenlong,5. 유지보수비,2026,10.98
HK,M15,Yuenlong,6. 수도광열비,2022,11.88
HK,M15,Yuenlong,6. 수도광열비,2023,33.23
HK,M15,Yuenlong,6. 수도광열비,2024,30.73
HK,M15,Yuenlong,6. 수도광열비,2025,31.41
HK,M15,Yuenlong,6. 수도광열비,2026,32.98
HK,M15,Yuenlong,7. 소모품비,2022,40.03
HK,M15,Yuenlong,7. 소모품비,2023,58.65
HK,M15,Yuenlong,7. 소모품비,2024,29.34
HK,M15,Yuenlong,7. 소모품비,2025,32.19
HK,M15,Yuenlong,7. 소모품비,2026,10.99
HK,M15,Yuenlong,8. 통신비,2022,3.34
HK,M15,Yuenlong,8. 통신비,2023,7.14
HK,M15,Yuenlong,8. 통신비,2024,8.08
HK,M15,Yuenlong,8. 통신비,2025,8.69
HK,M15,Yuenlong,8. 통신비,2026,9.19
HK,M15,Yuenlong,9. 광고선전비,2022,162.67
HK,M15,Yuenlong,9. 광고선전비,2023,139.52
HK,M15,Yuenlong,9. 광고선전비,2024,65.27
HK,M15,Yuenlong,9. 광고선전비,2025,33.34
HK,M15,Yuenlong,9. 광고선전비,2026,71.66
HK,M15,Yuenlong,Tag매출액,2022,4880.64
HK,M15,Yuenlong,Tag매출액,2023,9454.68
HK,M15,Yuenlong,Tag매출액,2024,8753.91
HK,M15,Yuenlong,Tag매출액,2025,10430.25
HK,M15,Yuenlong,Tag매출액,2026,12902.98
HK,M15,Yuenlong,매출원가합계,2022,3006.52
HK,M15,Yuenlong,매출원가합계,2023,5846.05
HK,M15,Yuenlong,매출원가합계,2024,5483.94
HK,M15,Yuenlong,매출원가합계,2025,6774.72
HK,M15,Yuenlong,매출원가합계,2026,8123.95
HK,M15,Yuenlong,매출총이익,2022,1699.12
HK,M15,Yuenlong,매출총이익,2023,3988.41
HK,M15,Yuenlong,매출총이익,2024,2656.98
HK,M15,Yuenlong,매출총이익,2025,2477.66
HK,M15,Yuenlong,매출총이익,2026,3200.23
HK,M15,Yuenlong,실매출액,2022,3202.38
HK,M15,Yuenlong,실매출액,2023,6911.44
HK,M15,Yuenlong,실매출액,2024,5398.95
HK,M15,Yuenlong,실매출액,2025,5865.02
HK,M15,Yuenlong,실매출액,2026,7262.2
HK,M15,Yuenlong,영업이익,2022,410.56
HK,M15,Yuenlong,영업이익,2023,740.41
HK,M15,Yuenlong,영업이익,2024,-545.15
HK,M15,Yuenlong,영업이익,2025,-665.0
HK,M15,Yuenlong,영업이익,2026,103.64
HK,M15,Yuenlong,판매관리비,2022,1288.56
HK,M15,Yuenlong,판매관리비,2023,3248.0
HK,M15,Yuenlong,판매관리비,2024,3202.12
HK,M15,Yuenlong,판매관리비,2025,3142.66
HK,M15,Yuenlong,판매관리비,2026,3096.59
HK,M15,Yuenlong,할인율,2022,1.38
HK,M15,Yuenlong,할인율,2023,3.25
HK,M15,Yuenlong,할인율,2024,4.59
HK,M15,Yuenlong,할인율,2025,5.18
HK,M15,Yuenlong,할인율,2026,4.37
HK,M16,Hysan,1. 급 여,2022,0.0
HK,M16,Hysan,1. 급 여,2023,1562.91
HK,M16,Hysan,1. 급 여,2024,1756.63
HK,M16,Hysan,1. 급 여,2025,2124.38
HK,M16,Hysan,1. 급 여,2026,2779.6
HK,M16,Hysan,10. 지급수수료,2022,0.0
HK,M16,Hysan,10. 지급수수료,2023,87.45
HK,M16,Hysan,10. 지급수수료,2024,97.55
HK,M16,Hysan,10. 지급수수료,2025,94.69
HK,M16,Hysan,10. 지급수수료,2026,138.34
HK,M16,Hysan,11. 운반비,2022,0.0
HK,M16,Hysan,11. 운반비,2023,417.08
HK,M16,Hysan,11. 운반비,2024,400.69
HK,M16,Hysan,11. 운반비,2025,361.41
HK,M16,Hysan,11. 운반비,2026,404.97
HK,M16,Hysan,12. 기타 수수료(매장관리비 외),2022,20.92
HK,M16,Hysan,12. 기타 수수료(매장관리비 외),2023,499.05
HK,M16,Hysan,12. 기타 수수료(매장관리비 외),2024,455.66
HK,M16,Hysan,12. 기타 수수료(매장관리비 외),2025,463.87
HK,M16,Hysan,12. 기타 수수료(매장관리비 외),2026,536.83
HK,M16,Hysan,13. 보험료,2022,0.0
HK,M16,Hysan,13. 보험료,2023,13.66
HK,M16,Hysan,13. 보험료,2024,15.5
HK,M16,Hysan,13. 보험료,2025,16.75
HK,M16,Hysan,13. 보험료,2026,16.15
HK,M16,Hysan,14. 감가상각비,2022,0.0
HK,M16,Hysan,14. 감가상각비,2023,617.02
HK,M16,Hysan,14. 감가상각비,2024,630.06
HK,M16,Hysan,14. 감가상각비,2025,643.75
HK,M16,Hysan,14. 감가상각비,2026,349.39
HK,M16,Hysan,15. 면세점 직접비,2022,0.0
HK,M16,Hysan,15. 면세점 직접비,2023,0.0
HK,M16,Hysan,15. 면세점 직접비,2024,0.0
HK,M16,Hysan,15. 면세점 직접비,2025,0.0
HK,M16,Hysan,15. 면세점 직접비,2026,0.0
HK,M16,Hysan,2. TRAVEL & MEAL,2022,0.0
HK,M16,Hysan,2. TRAVEL & MEAL,2023,1.94
HK,M16,Hysan,2. TRAVEL & MEAL,2024,0.64
HK,M16,Hysan,2. TRAVEL & MEAL,2025,0.85
HK,M16,Hysan,2. TRAVEL & MEAL,2026,1.63
HK,M16,Hysan,3. 피복비(유니폼),2022,0.0
HK,M16,Hysan,3. 피복비(유니폼),2023,4.99
HK,M16,Hysan,3. 피복비(유니폼),2024,9.82
HK,M16,Hysan,3. 피복비(유니폼),2025,6.89
HK,M16,Hysan,3. 피복비(유니폼),2026,6.84
HK,M16,Hysan,4. 임차료,2022,10.9
HK,M16,Hysan,4. 임차료,2023,4692.19
HK,M16,Hysan,4. 임차료,2024,4962.32
HK,M16,Hysan,4. 임차료,2025,4959.11
HK,M16,Hysan,4. 임차료,2026,5005.54
HK,M16,Hysan,5. 유지보수비,2022,0.0
HK,M16,Hysan,5. 유지보수비,2023,9.75
HK,M16,Hysan,5. 유지보수비,2024,52.71
HK,M16,Hysan,5. 유지보수비,2025,10.64
HK,M16,Hysan,5. 유지보수비,2026,13.09
HK,M16,Hysan,6. 수도광열비,2022,0.0
HK,M16,Hysan,6. 수도광열비,2023,43.94
HK,M16,Hysan,6. 수도광열비,2024,35.95
HK,M16,Hysan,6. 수도광열비,2025,27.53
HK,M16,Hysan,6. 수도광열비,2026,28.1
HK,M16,Hysan,7. 소모품비,2022,0.0
HK,M16,Hysan,7. 소모품비,2023,82.92
HK,M16,Hysan,7. 소모품비,2024,31.5
HK,M16,Hysan,7. 소모품비,2025,33.01
HK,M16,Hysan,7. 소모품비,2026,328.07
HK,M16,Hysan,8. 통신비,2022,0.0
HK,M16,Hysan,8. 통신비,2023,5.64
HK,M16,Hysan,8. 통신비,2024,5.17
HK,M16,Hysan,8. 통신비,2025,4.93
HK,M16,Hysan,8. 통신비,2026,5.42
HK,M16,Hysan,9. 광고선전비,2022,0.0
HK,M16,Hysan,9. 광고선전비,2023,176.06
HK,M16,Hysan,9. 광고선전비,2024,38.65
HK,M16,Hysan,9. 광고선전비,2025,65.6
HK,M16,Hysan,9. 광고선전비,2026,72.95
HK,M16,Hysan,Tag매출액,2022,0.0
HK,M16,Hysan,Tag매출액,2023,8906.01
HK,M16,Hysan,Tag매출액,2024,7083.21
HK,M16,Hysan,Tag매출액,2025,6516.23
HK,M16,Hysan,Tag매출액,2026,9870.68
HK,M16,Hysan,매출원가합계,2022,0.0
HK,M16,Hysan,매출원가합계,2023,5569.97
HK,M16,Hysan,매출원가합계,2024,4647.07
HK,M16,Hysan,매출원가합계,2025,4104.9
HK,M16,Hysan,매출원가합계,2026,6144.42
HK,M16,Hysan,매출총이익,2022,0.0
HK,M16,Hysan,매출총이익,2023,5285.32
HK,M16,Hysan,매출총이익,2024,4055.91
HK,M16,Hysan,매출총이익,2025,3837.85
HK,M16,Hysan,매출총이익,2026,5864.8
HK,M16,Hysan,실매출액,2022,0.0
HK,M16,Hysan,실매출액,2023,8070.3
HK,M16,Hysan,실매출액,2024,6379.44
HK,M16,Hysan,실매출액,2025,5890.3
HK,M16,Hysan,실매출액,2026,8937.01
HK,M16,Hysan,영업이익,2022,-26.37
HK,M16,Hysan,영업이익,2023,286.3
HK,M16,Hysan,영업이익,2024,-1058.14
HK,M16,Hysan,영업이익,2025,-1401.01
HK,M16,Hysan,영업이익,2026,106.89
HK,M16,Hysan,판매관리비,2022,26.37
HK,M16,Hysan,판매관리비,2023,4999.02
HK,M16,Hysan,판매관리비,2024,5114.05
HK,M16,Hysan,판매관리비,2025,5238.86
HK,M16,Hysan,판매관리비,2026,5757.9
HK,M16,Hysan,할인율,2022,0.0
HK,M16,Hysan,할인율,2023,1.12
HK,M16,Hysan,할인율,2024,1.17
HK,M16,Hysan,할인율,2025,1.14
HK,M16,Hysan,할인율,2026,0.93
HK,M17,TMT,1. 급 여,2022,0.0
HK,M17,TMT,1. 급 여,2023,1081.92
HK,M17,TMT,1. 급 여,2024,1749.61
HK,M17,TMT,1. 급 여,2025,1804.05
HK,M17,TMT,1. 급 여,2026,1851.25
HK,M17,TMT,10. 지급수수료,2022,0.0
HK,M17,TMT,10. 지급수수료,2023,66.72
HK,M17,TMT,10. 지급수수료,2024,100.56
HK,M17,TMT,10. 지급수수료,2025,105.18
HK,M17,TMT,10. 지급수수료,2026,125.26
HK,M17,TMT,11. 운반비,2022,0.0
HK,M17,TMT,11. 운반비,2023,321.16
HK,M17,TMT,11. 운반비,2024,465.1
HK,M17,TMT,11. 운반비,2025,471.02
HK,M17,TMT,11. 운반비,2026,383.38
HK,M17,TMT,12. 기타 수수료(매장관리비 외),2022,0.0
HK,M17,TMT,12. 기타 수수료(매장관리비 외),2023,373.33
HK,M17,TMT,12. 기타 수수료(매장관리비 외),2024,416.34
HK,M17,TMT,12. 기타 수수료(매장관리비 외),2025,414.41
HK,M17,TMT,12. 기타 수수료(매장관리비 외),2026,425.41
HK,M17,TMT,13. 보험료,2022,0.0
HK,M17,TMT,13. 보험료,2023,7.8
HK,M17,TMT,13. 보험료,2024,14.9
HK,M17,TMT,13. 보험료,2025,15.66
HK,M17,TMT,13. 보험료,2026,19.72
HK,M17,TMT,14. 감가상각비,2022,0.0
HK,M17,TMT,14. 감가상각비,2023,462.07
HK,M17,TMT,14. 감가상각비,2024,554.49
HK,M17,TMT,14. 감가상각비,2025,554.49
HK,M17,TMT,14. 감가상각비,2026,400.99
HK,M17,TMT,15. 면세점 직접비,2022,0.0
HK,M17,TMT,15. 면세점 직접비,2023,0.0
HK,M17,TMT,15. 면세점 직접비,2024,0.0
HK,M17,TMT,15. 면세점 직접비,2025,0.0
HK,M17,TMT,15. 면세점 직접비,2026,0.0
HK,M17,TMT,2. TRAVEL & MEAL,2022,0.0
HK,M17,TMT,2. TRAVEL & MEAL,2023,1.5
HK,M17,TMT,2. TRAVEL & MEAL,2024,1.0
HK,M17,TMT,2. TRAVEL & MEAL,2025,3.95
HK,M17,TMT,2. TRAVEL & MEAL,2026,1.43
HK,M17,TMT,3. 피복비(유니폼),2022,0.0
HK,M17,TMT,3. 피복비(유니폼),2023,3.8
HK,M17,TMT,3. 피복비(유니폼),2024,9.86
HK,M17,TMT,3. 피복비(유니폼),2025,8.1
HK,M17,TMT,3. 피복비(유니폼),2026,6.84
HK,M17,TMT,4. 임차료,2022,0.0
HK,M17,TMT,4. 임차료,2023,2243.77
HK,M17,TMT,4. 임차료,2024,3106.02
HK,M17,TMT,4. 임차료,2025,3235.17
HK,M17,TMT,4. 임차료,2026,3480.81
HK,M17,TMT,5. 유지보수비,2022,0.0
HK,M17,TMT,5. 유지보수비,2023,7.44
HK,M17,TMT,5. 유지보수비,2024,27.64
HK,M17,TMT,5. 유지보수비,2025,11.21
HK,M17,TMT,5. 유지보수비,2026,11.74
HK,M17,TMT,6. 수도광열비,2022,0.0
HK,M17,TMT,6. 수도광열비,2023,33.67
HK,M17,TMT,6. 수도광열비,2024,39.25
HK,M17,TMT,6. 수도광열비,2025,39.24
HK,M17,TMT,6. 수도광열비,2026,40.84
HK,M17,TMT,7. 소모품비,2022,0.0
HK,M17,TMT,7. 소모품비,2023,62.89
HK,M17,TMT,7. 소모품비,2024,32.41
HK,M17,TMT,7. 소모품비,2025,36.57
HK,M17,TMT,7. 소모품비,2026,10.3
HK,M17,TMT,8. 통신비,2022,0.0
HK,M17,TMT,8. 통신비,2023,4.15
HK,M17,TMT,8. 통신비,2024,4.83
HK,M17,TMT,8. 통신비,2025,4.95
HK,M17,TMT,8. 통신비,2026,5.46
HK,M17,TMT,9. 광고선전비,2022,0.0
HK,M17,TMT,9. 광고선전비,2023,224.88
HK,M17,TMT,9. 광고선전비,2024,49.49
HK,M17,TMT,9. 광고선전비,2025,69.68
HK,M17,TMT,9. 광고선전비,2026,72.61
HK,M17,TMT,Tag매출액,2022,0.0
HK,M17,TMT,Tag매출액,2023,6856.98
HK,M17,TMT,Tag매출액,2024,8458.03
HK,M17,TMT,Tag매출액,2025,8817.05
HK,M17,TMT,Tag매출액,2026,9811.92
HK,M17,TMT,매출원가합계,2022,0.0
HK,M17,TMT,매출원가합계,2023,4287.62
HK,M17,TMT,매출원가합계,2024,5587.42
HK,M17,TMT,매출원가합계,2025,5592.82
HK,M17,TMT,매출원가합계,2026,6119.42
HK,M17,TMT,매출총이익,2022,0.0
HK,M17,TMT,매출총이익,2023,4014.01
HK,M17,TMT,매출총이익,2024,4664.43
HK,M17,TMT,매출총이익,2025,4950.08
HK,M17,TMT,매출총이익,2026,5516.67
HK,M17,TMT,실매출액,2022,0.0
HK,M17,TMT,실매출액,2023,6157.82
HK,M17,TMT,실매출액,2024,7458.14
HK,M17,TMT,실매출액,2025,7746.49
HK,M17,TMT,실매출액,2026,8576.38
HK,M17,TMT,영업이익,2022,0.0
HK,M17,TMT,영업이익,2023,894.18
HK,M17,TMT,영업이익,2024,545.49
HK,M17,TMT,영업이익,2025,730.85
HK,M17,TMT,영업이익,2026,1382.97
HK,M17,TMT,판매관리비,2022,0.0
HK,M17,TMT,판매관리비,2023,3119.82
HK,M17,TMT,판매관리비,2024,4118.95
HK,M17,TMT,판매관리비,2025,4219.23
HK,M17,TMT,판매관리비,2026,4133.7
HK,M17,TMT,할인율,2022,0.0
HK,M17,TMT,할인율,2023,1.06
HK,M17,TMT,할인율,2024,1.41
HK,M17,TMT,할인율,2025,1.45
HK,M17,TMT,할인율,2026,1.21
HK,M18,LANGHAM,1. 급 여,2022,0.0
HK,M18,LANGHAM,1. 급 여,2023,2237.63
HK,M18,LANGHAM,1. 급 여,2024,3202.02
HK,M18,LANGHAM,1. 급 여,2025,3558.89
HK,M18,LANGHAM,1. 급 여,2026,3720.0
HK,M18,LANGHAM,10. 지급수수료,2022,0.0
HK,M18,LANGHAM,10. 지급수수료,2023,160.16
HK,M18,LANGHAM,10. 지급수수료,2024,221.78
HK,M18,LANGHAM,10. 지급수수료,2025,232.55
HK,M18,LANGHAM,10. 지급수수료,2026,304.31
HK,M18,LANGHAM,11. 운반비,2022,0.0
HK,M18,LANGHAM,11. 운반비,2023,860.37
HK,M18,LANGHAM,11. 운반비,2024,1229.56
HK,M18,LANGHAM,11. 운반비,2025,1231.99
HK,M18,LANGHAM,11. 운반비,2026,952.15
HK,M18,LANGHAM,12. 기타 수수료(매장관리비 외),2022,0.0
HK,M18,LANGHAM,12. 기타 수수료(매장관리비 외),2023,487.77
HK,M18,LANGHAM,12. 기타 수수료(매장관리비 외),2024,502.03
HK,M18,LANGHAM,12. 기타 수수료(매장관리비 외),2025,513.25
HK,M18,LANGHAM,12. 기타 수수료(매장관리비 외),2026,542.42
HK,M18,LANGHAM,13. 보험료,2022,0.0
HK,M18,LANGHAM,13. 보험료,2023,7.94
HK,M18,LANGHAM,13. 보험료,2024,14.72
HK,M18,LANGHAM,13. 보험료,2025,23.39
HK,M18,LANGHAM,13. 보험료,2026,24.76
HK,M18,LANGHAM,14. 감가상각비,2022,0.0
HK,M18,LANGHAM,14. 감가상각비,2023,483.26
HK,M18,LANGHAM,14. 감가상각비,2024,645.26
HK,M18,LANGHAM,14. 감가상각비,2025,646.54
HK,M18,LANGHAM,14. 감가상각비,2026,626.13
HK,M18,LANGHAM,15. 면세점 직접비,2022,0.0
HK,M18,LANGHAM,15. 면세점 직접비,2023,0.0
HK,M18,LANGHAM,15. 면세점 직접비,2024,0.0
HK,M18,LANGHAM,15. 면세점 직접비,2025,0.0
HK,M18,LANGHAM,15. 면세점 직접비,2026,0.0
HK,M18,LANGHAM,2. TRAVEL & MEAL,2022,0.0
HK,M18,LANGHAM,2. TRAVEL & MEAL,2023,2.04
HK,M18,LANGHAM,2. TRAVEL & MEAL,2024,1.61
HK,M18,LANGHAM,2. TRAVEL & MEAL,2025,1.04
HK,M18,LANGHAM,2. TRAVEL & MEAL,2026,2.03
HK,M18,LANGHAM,3. 피복비(유니폼),2022,0.0
HK,M18,LANGHAM,3. 피복비(유니폼),2023,11.64
HK,M18,LANGHAM,3. 피복비(유니폼),2024,13.18
HK,M18,LANGHAM,3. 피복비(유니폼),2025,4.16
HK,M18,LANGHAM,3. 피복비(유니폼),2026,6.84
HK,M18,LANGHAM,4. 임차료,2022,0.0
HK,M18,LANGHAM,4. 임차료,2023,5514.39
HK,M18,LANGHAM,4. 임차료,2024,7404.22
HK,M18,LANGHAM,4. 임차료,2025,8990.92
HK,M18,LANGHAM,4. 임차료,2026,9234.56
HK,M18,LANGHAM,5. 유지보수비,2022,0.0
HK,M18,LANGHAM,5. 유지보수비,2023,23.42
HK,M18,LANGHAM,5. 유지보수비,2024,44.47
HK,M18,LANGHAM,5. 유지보수비,2025,25.76
HK,M18,LANGHAM,5. 유지보수비,2026,17.58
HK,M18,LANGHAM,6. 수도광열비,2022,0.0
HK,M18,LANGHAM,6. 수도광열비,2023,40.46
HK,M18,LANGHAM,6. 수도광열비,2024,44.85
HK,M18,LANGHAM,6. 수도광열비,2025,43.78
HK,M18,LANGHAM,6. 수도광열비,2026,45.12
HK,M18,LANGHAM,7. 소모품비,2022,0.0
HK,M18,LANGHAM,7. 소모품비,2023,73.4
HK,M18,LANGHAM,7. 소모품비,2024,39.38
HK,M18,LANGHAM,7. 소모품비,2025,42.5
HK,M18,LANGHAM,7. 소모품비,2026,12.79
HK,M18,LANGHAM,8. 통신비,2022,0.0
HK,M18,LANGHAM,8. 통신비,2023,3.96
HK,M18,LANGHAM,8. 통신비,2024,4.62
HK,M18,LANGHAM,8. 통신비,2025,4.86
HK,M18,LANGHAM,8. 통신비,2026,7.57
HK,M18,LANGHAM,9. 광고선전비,2022,0.0
HK,M18,LANGHAM,9. 광고선전비,2023,418.08
HK,M18,LANGHAM,9. 광고선전비,2024,519.68
HK,M18,LANGHAM,9. 광고선전비,2025,720.72
HK,M18,LANGHAM,9. 광고선전비,2026,668.73
HK,M18,LANGHAM,Tag매출액,2022,0.0
HK,M18,LANGHAM,Tag매출액,2023,18754.46
HK,M18,LANGHAM,Tag매출액,2024,21583.12
HK,M18,LANGHAM,Tag매출액,2025,21992.51
HK,M18,LANGHAM,Tag매출액,2026,23468.06
HK,M18,LANGHAM,매출원가합계,2022,0.0
HK,M18,LANGHAM,매출원가합계,2023,11713.33
HK,M18,LANGHAM,매출원가합계,2024,14277.97
HK,M18,LANGHAM,매출원가합계,2025,13821.01
HK,M18,LANGHAM,매출원가합계,2026,14621.26
HK,M18,LANGHAM,매출총이익,2022,0.0
HK,M18,LANGHAM,매출총이익,2023,11083.4
HK,M18,LANGHAM,매출총이익,2024,12278.95
HK,M18,LANGHAM,매출총이익,2025,12973.32
HK,M18,LANGHAM,매출총이익,2026,13859.74
HK,M18,LANGHAM,실매출액,2022,0.0
HK,M18,LANGHAM,실매출액,2023,16940.07
HK,M18,LANGHAM,실매출액,2024,19417.93
HK,M18,LANGHAM,실매출액,2025,19883.83
HK,M18,LANGHAM,실매출액,2026,21170.37
HK,M18,LANGHAM,영업이익,2022,0.0
HK,M18,LANGHAM,영업이익,2023,4843.93
HK,M18,LANGHAM,영업이익,2024,3954.52
HK,M18,LANGHAM,영업이익,2025,3568.24
HK,M18,LANGHAM,영업이익,2026,4506.4
HK,M18,LANGHAM,판매관리비,2022,0.0
HK,M18,LANGHAM,판매관리비,2023,6239.47
HK,M18,LANGHAM,판매관리비,2024,8324.43
HK,M18,LANGHAM,판매관리비,2025,9405.09
HK,M18,LANGHAM,판매관리비,2026,9353.34
HK,M18,LANGHAM,할인율,2022,0.0
HK,M18,LANGHAM,할인율,2023,0.86
HK,M18,LANGHAM,할인율,2024,1.19
HK,M18,LANGHAM,할인율,2025,1.13
HK,M18,LANGHAM,할인율,2026,0.92
HK,M19,NTP 3,1. 급 여,2022,0.0
HK,M19,NTP 3,1. 급 여,2023,323.66
HK,M19,NTP 3,1. 급 여,2024,957.99
HK,M19,NTP 3,1. 급 여,2025,1008.78
HK,M19,NTP 3,1. 급 여,2026,672.78
HK,M19,NTP 3,10. 지급수수료,2022,0.0
HK,M19,NTP 3,10. 지급수수료,2023,14.19
HK,M19,NTP 3,10. 지급수수료,2024,30.61
HK,M19,NTP 3,10. 지급수수료,2025,29.91
HK,M19,NTP 3,10. 지급수수료,2026,22.15
HK,M19,NTP 3,11. 운반비,2022,0.0
HK,M19,NTP 3,11. 운반비,2023,56.07
HK,M19,NTP 3,11. 운반비,2024,103.74
HK,M19,NTP 3,11. 운반비,2025,104.81
HK,M19,NTP 3,11. 운반비,2026,61.01
HK,M19,NTP 3,12. 기타 수수료(매장관리비 외),2022,0.0
HK,M19,NTP 3,12. 기타 수수료(매장관리비 외),2023,140.55
HK,M19,NTP 3,12. 기타 수수료(매장관리비 외),2024,217.64
HK,M19,NTP 3,12. 기타 수수료(매장관리비 외),2025,229.21
HK,M19,NTP 3,12. 기타 수수료(매장관리비 외),2026,140.06
HK,M19,NTP 3,13. 보험료,2022,0.0
HK,M19,NTP 3,13. 보험료,2023,2.17
HK,M19,NTP 3,13. 보험료,2024,6.99
HK,M19,NTP 3,13. 보험료,2025,8.76
HK,M19,NTP 3,13. 보험료,2026,4.88
HK,M19,NTP 3,14. 감가상각비,2022,0.0
