brand,country,channel,store_code,store_name,expense_category,account_name,account_name_en,account_name_clean,account_level,parent_account_name,account_group_name,year,amount,source_column,source_row
M,TW,아울렛,TU1,Mitsui Outlet,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2022,23.69469859451743,22년 합계,1244
M,TW,아울렛,TU1,Mitsui Outlet,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2023,30.01400607037855,23년 합계,1244
M,TW,아울렛,TU1,Mitsui Outlet,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2024,29.22786112039114,24년 합계,1244
M,TW,아울렛,TU1,Mitsui Outlet,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2025,31.613727454426535,25년 합계,1244
M,TW,아울렛,TU1,Mitsui Outlet,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2026,31.38322081327312,26년 합계,1244
M,TW,아울렛,TU1,Mitsui Outlet,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,2.9102133070478065,22년 합계,1245
M,TW,아울렛,TU1,Mitsui Outlet,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,9.20088273954193,23년 합계,1245
M,TW,아울렛,TU1,Mitsui Outlet,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,6.51383526284347,24년 합계,1245
M,TW,아울렛,TU1,Mitsui Outlet,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,7.983267104240496,25년 합계,1245
M,TW,아울렛,TU1,Mitsui Outlet,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,8.238731651576192,26년 합계,1245
M,TW,아울렛,TU1,Mitsui Outlet,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,1129.7602999269216,22년 합계,1246
M,TW,아울렛,TU1,Mitsui Outlet,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,1146.3367364496157,23년 합계,1246
M,TW,아울렛,TU1,Mitsui Outlet,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,1026.8055368228247,24년 합계,1246
M,TW,아울렛,TU1,Mitsui Outlet,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,1112.9283569433162,25년 합계,1246
M,TW,아울렛,TU1,Mitsui Outlet,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,1184.7158163527122,26년 합계,1246
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,0,22년 합계,1247
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,0,23년 합계,1247
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,0,24년 합계,1247
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,0,25년 합계,1247
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2026,0,26년 합계,1247
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2022,0,22년 합계,1248
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2023,1.9691258506153195,23년 합계,1248
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2024,5.906938923986711,24년 합계,1248
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2025,6.005871521915546,25년 합계,1248
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2026,6.2203948393805035,26년 합계,1248
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2022,1129.7602999269216,22년 합계,1249
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2023,1144.3676105990003,23년 합계,1249
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2024,1020.8985978988377,24년 합계,1249
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2025,1106.9224854214008,25년 합계,1249
M,TW,아울렛,TU1,Mitsui Outlet,직접비,- Turnover Rates,- Turnover Rates,Turnover Rates,child,4. 임차료,4. 임차료,2026,1178.4954215133318,26년 합계,1249
M,TW,아울렛,TU1,Mitsui Outlet,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2022,17.823250950867592,22년 합계,1250
M,TW,아울렛,TU1,Mitsui Outlet,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2023,27.71643112519115,23년 합계,1250
M,TW,아울렛,TU1,Mitsui Outlet,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2024,29.085236948013716,24년 합계,1250
M,TW,아울렛,TU1,Mitsui Outlet,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2025,26.801561283747603,25년 합계,1250
M,TW,아울렛,TU1,Mitsui Outlet,직접비,5. 유지보수비,5. Maintenance Expense,5. 유지보수비,parent,,5. 유지보수비,2026,28.34547444834453,26년 합계,1250
M,TW,아울렛,TU1,Mitsui Outlet,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2022,81.84225658299485,22년 합계,1251
M,TW,아울렛,TU1,Mitsui Outlet,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2023,86.35607541338355,23년 합계,1251
M,TW,아울렛,TU1,Mitsui Outlet,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2024,101.95614517222403,24년 합계,1251
M,TW,아울렛,TU1,Mitsui Outlet,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2025,119.07603696936756,25년 합계,1251
M,TW,아울렛,TU1,Mitsui Outlet,직접비,6. 수도광열비,6. Utilities,6. 수도광열비,parent,,6. 수도광열비,2026,123.24534334227901,26년 합계,1251
M,TW,아울렛,TU1,Mitsui Outlet,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2022,37.65896682245373,22년 합계,1252
M,TW,아울렛,TU1,Mitsui Outlet,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2023,41.44919406591882,23년 합계,1252
M,TW,아울렛,TU1,Mitsui Outlet,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2024,26.720600927245126,24년 합계,1252
M,TW,아울렛,TU1,Mitsui Outlet,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2025,35.068983520623384,25년 합계,1252
M,TW,아울렛,TU1,Mitsui Outlet,직접비,7. 소모품비,7. Supplies Expense,7. 소모품비,parent,,7. 소모품비,2026,35.96193484368996,26년 합계,1252
M,TW,아울렛,TU1,Mitsui Outlet,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2022,5.508438320218895,22년 합계,1253
M,TW,아울렛,TU1,Mitsui Outlet,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2023,5.591323478366496,23년 합계,1253
M,TW,아울렛,TU1,Mitsui Outlet,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2024,5.467650754051091,24년 합계,1253
M,TW,아울렛,TU1,Mitsui Outlet,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2025,5.442282893843784,25년 합계,1253
M,TW,아울렛,TU1,Mitsui Outlet,직접비,8. 통신비,8. Communication Expense,8. 통신비,parent,,8. 통신비,2026,5.63219736608445,26년 합계,1253
M,TW,아울렛,TU1,Mitsui Outlet,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2022,30.576450638160466,22년 합계,1254
M,TW,아울렛,TU1,Mitsui Outlet,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2023,40.08730678024905,23년 합계,1254
M,TW,아울렛,TU1,Mitsui Outlet,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2024,42.04856157903574,24년 합계,1254
M,TW,아울렛,TU1,Mitsui Outlet,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2025,31.696880733709236,25년 합계,1254
M,TW,아울렛,TU1,Mitsui Outlet,직접비,9. 광고선전비,9. Advertising & Promotion,9. 광고선전비,parent,,9. 광고선전비,2026,32.874098740521966,26년 합계,1254
M,TW,아울렛,TU1,Mitsui Outlet,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2022,115.2562143811288,22년 합계,1255
M,TW,아울렛,TU1,Mitsui Outlet,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2023,116.96096896986265,23년 합계,1255
M,TW,아울렛,TU1,Mitsui Outlet,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2024,90.38424256460429,24년 합계,1255
M,TW,아울렛,TU1,Mitsui Outlet,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2025,112.57874840020303,25년 합계,1255
M,TW,아울렛,TU1,Mitsui Outlet,직접비,10. 지급수수료,10. Service Fees,10. 지급수수료,parent,,10. 지급수수료,2026,113.55061433509184,26년 합계,1255
M,TW,아울렛,TU1,Mitsui Outlet,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2022,265.53810948608054,22년 합계,1256
M,TW,아울렛,TU1,Mitsui Outlet,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2023,308.67611114927183,23년 합계,1256
M,TW,아울렛,TU1,Mitsui Outlet,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2024,253.52771994088394,24년 합계,1256
M,TW,아울렛,TU1,Mitsui Outlet,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2025,253.8615361017932,25년 합계,1256
M,TW,아울렛,TU1,Mitsui Outlet,직접비,11. 운반비,11. Freight Expense,11. 운반비,parent,,11. 운반비,2026,255.26693209397487,26년 합계,1256
M,TW,아울렛,TU1,Mitsui Outlet,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2022,77.19525026433948,22년 합계,1257
M,TW,아울렛,TU1,Mitsui Outlet,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2023,73.735088460276,23년 합계,1257
M,TW,아울렛,TU1,Mitsui Outlet,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2024,75.97090754114409,24년 합계,1257
M,TW,아울렛,TU1,Mitsui Outlet,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2025,84.57382255437076,25년 합계,1257
M,TW,아울렛,TU1,Mitsui Outlet,직접비,12. 기타 수수료(매장관리비 외),12. Other Fees (Excl. Store Overheads),12. 기타 수수료(매장관리비 외),parent,,12. 기타 수수료(매장관리비 외),2026,85.21652281330871,26년 합계,1257
M,TW,아울렛,TU1,Mitsui Outlet,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2022,69.90235070783977,22년 합계,1258
M,TW,아울렛,TU1,Mitsui Outlet,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,69.0929102522048,23년 합계,1258
M,TW,아울렛,TU1,Mitsui Outlet,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,63.296189168302384,24년 합계,1258
M,TW,아울렛,TU1,Mitsui Outlet,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,67.7756259180921,25년 합계,1258
M,TW,아울렛,TU1,Mitsui Outlet,직접비,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,71.91123829550534,26년 합계,1258
M,TW,아울렛,TU1,Mitsui Outlet,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,34.84429254431434,22년 합계,1259
M,TW,아울렛,TU1,Mitsui Outlet,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,30.099992583583195,23년 합계,1259
M,TW,아울렛,TU1,Mitsui Outlet,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,22.171486941030814,24년 합계,1259
M,TW,아울렛,TU1,Mitsui Outlet,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,1.682785011032122,25년 합계,1259
M,TW,아울렛,TU1,Mitsui Outlet,직접비,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,0,26년 합계,1259
M,TW,아울렛,TU1,Mitsui Outlet,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,564.8296555015808,22년 합계,1260
M,TW,아울렛,TU1,Mitsui Outlet,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,399.4722919814849,23년 합계,1260
M,TW,아울렛,TU1,Mitsui Outlet,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,149.1402195989553,24년 합계,1260
M,TW,아울렛,TU1,Mitsui Outlet,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,148.44019239614528,25년 합계,1260
M,TW,아울렛,TU1,Mitsui Outlet,직접비,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,182.52781207097073,26년 합계,1260
M,TW,리테일,T05,SK Taichung,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,2461.461793103448,22년 합계,1262
M,TW,리테일,T05,SK Taichung,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2023,0,23년 합계,1262
M,TW,리테일,T05,SK Taichung,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2024,0,24년 합계,1262
M,TW,리테일,T05,SK Taichung,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2025,0,25년 합계,1262
M,TW,리테일,T05,SK Taichung,직접비,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2026,0,26년 합계,1262
M,TW,리테일,T05,SK Taichung,직접비,할인율,Discount Rate,할인율,parent,,할인율,2022,0.11998542074353546,22년 합계,1263
M,TW,리테일,T05,SK Taichung,직접비,할인율,Discount Rate,할인율,parent,,할인율,2023,0,23년 합계,1263
M,TW,리테일,T05,SK Taichung,직접비,할인율,Discount Rate,할인율,parent,,할인율,2024,0,24년 합계,1263
M,TW,리테일,T05,SK Taichung,직접비,할인율,Discount Rate,할인율,parent,,할인율,2025,0,25년 합계,1263
M,TW,리테일,T05,SK Taichung,직접비,할인율,Discount Rate,할인율,parent,,할인율,2026,0,26년 합계,1263
M,TW,리테일,T05,SK Taichung,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2022,2062.9735849655176,22년 합계,1264
M,TW,리테일,T05,SK Taichung,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2023,0,23년 합계,1264
M,TW,리테일,T05,SK Taichung,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2024,0,24년 합계,1264
M,TW,리테일,T05,SK Taichung,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2025,0,25년 합계,1264
M,TW,리테일,T05,SK Taichung,직접비,실매출액,Net Sales,실매출액,parent,,실매출액,2026,0,26년 합계,1264
M,TW,리테일,T05,SK Taichung,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2022,738.4385379310345,22년 합계,1265
M,TW,리테일,T05,SK Taichung,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2023,0,23년 합계,1265
M,TW,리테일,T05,SK Taichung,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2024,0,24년 합계,1265
M,TW,리테일,T05,SK Taichung,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2025,0,25년 합계,1265
M,TW,리테일,T05,SK Taichung,직접비,매출원가,Cost of Sales,매출원가,child,매출원가합계,매출원가합계,2026,0,26년 합계,1265
M,TW,리테일,T05,SK Taichung,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2022,110.76578068965514,22년 합계,1266
M,TW,리테일,T05,SK Taichung,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2023,0,23년 합계,1266
M,TW,리테일,T05,SK Taichung,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2024,0,24년 합계,1266
M,TW,리테일,T05,SK Taichung,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2025,0,25년 합계,1266
M,TW,리테일,T05,SK Taichung,직접비,운반비,Freight Expense,운반비,child,매출원가합계,매출원가합계,2026,0,26년 합계,1266
M,TW,리테일,T05,SK Taichung,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2022,849.2043186206896,22년 합계,1267
M,TW,리테일,T05,SK Taichung,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2023,0,23년 합계,1267
M,TW,리테일,T05,SK Taichung,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2024,0,24년 합계,1267
M,TW,리테일,T05,SK Taichung,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2025,0,25년 합계,1267
M,TW,리테일,T05,SK Taichung,직접비,매출원가합계,Total Cost of Sales,매출원가합계,parent,,매출원가합계,2026,0,26년 합계,1267
M,TW,리테일,T05,SK Taichung,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2022,1213.7692663448279,22년 합계,1268
M,TW,리테일,T05,SK Taichung,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2023,0,23년 합계,1268
M,TW,리테일,T05,SK Taichung,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2024,0,24년 합계,1268
M,TW,리테일,T05,SK Taichung,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2025,0,25년 합계,1268
M,TW,리테일,T05,SK Taichung,직접비,매출총이익,Gross Profit,매출총이익,parent,,매출총이익,2026,0,26년 합계,1268
M,TW,리테일,T05,SK Taichung,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2022,859.2794544475007,22년 합계,1269
M,TW,리테일,T05,SK Taichung,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2023,0,23년 합계,1269
M,TW,리테일,T05,SK Taichung,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2024,0,24년 합계,1269
M,TW,리테일,T05,SK Taichung,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2025,0,25년 합계,1269
M,TW,리테일,T05,SK Taichung,직접비,판매관리비,SG&A,판매관리비,parent,,판매관리비,2026,0,26년 합계,1269
M,TW,리테일,T05,SK Taichung,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2022,108.23422068965516,22년 합계,1270
M,TW,리테일,T05,SK Taichung,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2023,0,23년 합계,1270
M,TW,리테일,T05,SK Taichung,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2024,0,24년 합계,1270
M,TW,리테일,T05,SK Taichung,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2025,0,25년 합계,1270
M,TW,리테일,T05,SK Taichung,직접비,1. 급 여,1. Payroll,1. 급 여,parent,,1. 급 여,2026,0,26년 합계,1270
M,TW,리테일,T05,SK Taichung,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2022,104.01910344827587,22년 합계,1271
M,TW,리테일,T05,SK Taichung,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2023,0,23년 합계,1271
M,TW,리테일,T05,SK Taichung,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2024,0,24년 합계,1271
M,TW,리테일,T05,SK Taichung,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2025,0,25년 합계,1271
M,TW,리테일,T05,SK Taichung,직접비,- Payroll,- Payroll,Payroll,child,1. 급 여,1. 급 여,2026,0,26년 합계,1271
M,TW,리테일,T05,SK Taichung,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2022,0,22년 합계,1272
M,TW,리테일,T05,SK Taichung,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2023,0,23년 합계,1272
M,TW,리테일,T05,SK Taichung,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2024,0,24년 합계,1272
M,TW,리테일,T05,SK Taichung,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2025,0,25년 합계,1272
M,TW,리테일,T05,SK Taichung,직접비,- 13th payroll,- 13th payroll,13th payroll,child,1. 급 여,1. 급 여,2026,0,26년 합계,1272
M,TW,리테일,T05,SK Taichung,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2022,4.21511724137931,22년 합계,1273
M,TW,리테일,T05,SK Taichung,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2023,0,23년 합계,1273
M,TW,리테일,T05,SK Taichung,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2024,0,24년 합계,1273
M,TW,리테일,T05,SK Taichung,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2025,0,25년 합계,1273
M,TW,리테일,T05,SK Taichung,직접비,- EMPLOYEE BENEFIT PROGRAMS,- EMPLOYEE BENEFIT PROGRAMS,EMPLOYEE BENEFIT PROGRAMS,child,1. 급 여,1. 급 여,2026,0,26년 합계,1273
M,TW,리테일,T05,SK Taichung,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2022,5.660689655172414,22년 합계,1274
M,TW,리테일,T05,SK Taichung,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2023,0,23년 합계,1274
M,TW,리테일,T05,SK Taichung,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2024,0,24년 합계,1274
M,TW,리테일,T05,SK Taichung,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2025,0,25년 합계,1274
M,TW,리테일,T05,SK Taichung,직접비,2. TRAVEL & MEAL,2. TRAVEL & MEAL,2. TRAVEL & MEAL,parent,,2. TRAVEL & MEAL,2026,0,26년 합계,1274
M,TW,리테일,T05,SK Taichung,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,0,22년 합계,1275
M,TW,리테일,T05,SK Taichung,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,0,23년 합계,1275
M,TW,리테일,T05,SK Taichung,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,0,24년 합계,1275
M,TW,리테일,T05,SK Taichung,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,0,25년 합계,1275
M,TW,리테일,T05,SK Taichung,직접비,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,0,26년 합계,1275
M,TW,리테일,T05,SK Taichung,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,451.8689628034483,22년 합계,1276
M,TW,리테일,T05,SK Taichung,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,0,23년 합계,1276
M,TW,리테일,T05,SK Taichung,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,0,24년 합계,1276
M,TW,리테일,T05,SK Taichung,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,0,25년 합계,1276
M,TW,리테일,T05,SK Taichung,직접비,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,0,26년 합계,1276
M,TW,리테일,T05,SK Taichung,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,0,22년 합계,1277
M,TW,리테일,T05,SK Taichung,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,0,23년 합계,1277
M,TW,리테일,T05,SK Taichung,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,0,24년 합계,1277
M,TW,리테일,T05,SK Taichung,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,0,25년 합계,1277
M,TW,리테일,T05,SK Taichung,직접비,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2026,0,26년 합계,1277
M,TW,리테일,T05,SK Taichung,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2022,0,22년 합계,1278
M,TW,리테일,T05,SK Taichung,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2023,0,23년 합계,1278
M,TW,리테일,T05,SK Taichung,직접비,- Government Rate & License Fee,- Government Rate & License Fee,Government Rate & License Fee,child,4. 임차료,4. 임차료,2024,0,24년 합계,1278
