brand,country,channel,store_code,store_name,expense_category,account_name,account_name_en,account_name_clean,account_level,parent_account_name,account_group_name,year,month,period_key,period_date,amount,source_column,source_row
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,3,2022-03,2022-03-01,1.92727,2203,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,4,2022-04,2022-04-01,0,2204,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,5,2022-05,2022-05-01,0,2205,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,6,2022-06,2022-06-01,0,2206,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,7,2022-07,2022-07-01,0,2207,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,8,2022-08,2022-08-01,0,2208,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,9,2022-09,2022-09-01,0,2209,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,10,2022-10,2022-10-01,3.12886,2210,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,11,2022-11,2022-11-01,0.54,2211,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2022,12,2022-12,2022-12-01,0,2212,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,1,2023-01,2023-01-01,0,2301,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,2,2023-02,2023-02-01,0.332,2302,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,3,2023-03,2023-03-01,2.712,2303,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,4,2023-04,2023-04-01,0.54,2304,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,5,2023-05,2023-05-01,0,2305,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,6,2023-06,2023-06-01,0,2306,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,7,2023-07,2023-07-01,0.361,2307,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,8,2023-08,2023-08-01,0,2308,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,9,2023-09,2023-09-01,0,2309,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,10,2023-10,2023-10-01,0,2310,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,11,2023-11,2023-11-01,0,2311,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2023,12,2023-12,2023-12-01,4.708,2312,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,1,2024-01,2024-01-01,1.04,2401,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,2,2024-02,2024-02-01,0,2402,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,3,2024-03,2024-03-01,0,2403,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,4,2024-04,2024-04-01,2.505,2404,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,5,2024-05,2024-05-01,0,2405,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,6,2024-06,2024-06-01,0,2406,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,7,2024-07,2024-07-01,0,2407,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,8,2024-08,2024-08-01,0,2408,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,9,2024-09,2024-09-01,0,2409,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,10,2024-10,2024-10-01,0,2410,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,11,2024-11,2024-11-01,6.207,2411,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2024,12,2024-12,2024-12-01,0,2412,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,1,2025-01,2025-01-01,0,2501,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,2,2025-02,2025-02-01,0,2502,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,3,2025-03,2025-03-01,0,2503,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,4,2025-04,2025-04-01,0,2504,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,5,2025-05,2025-05-01,0,2505,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,6,2025-06,2025-06-01,0,2506,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,7,2025-07,2025-07-01,0,2507,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,8,2025-08,2025-08-01,2.72514,2508,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,9,2025-09,2025-09-01,0.45105,2509,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,10,2025-10,2025-10-01,0,2510,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,11,2025-11,2025-11-01,4.808,2511,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2025,12,2025-12,2025-12-01,0,2512,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,1,2026-01,2026-01-01,1.36141,2601,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,2,2026-02,2026-02-01,0,2602,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,3,2026-03,2026-03-01,0,2603,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,4,2026-04,2026-04-01,0,2604,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,5,2026-05,2026-05-01,0,2605,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,6,2026-06,2026-06-01,0,2606,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,7,2026-07,2026-07-01,0,2607,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,8,2026-08,2026-08-01,6.842105263157895,2608,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,9,2026-09,2026-09-01,0,2609,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,10,2026-10,2026-10-01,0,2610,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,11,2026-11,2026-11-01,0,2611,217
M,HK,아울렛,M07,Citygate,,3. 피복비(유니폼),3. Uniform Expense,3. 피복비(유니폼),parent,,3. 피복비(유니폼),2026,12,2026-12,2026-12-01,0,2612,217
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,1,2022-01,2022-01-01,268.2823,2201,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,2,2022-02,2022-02-01,226.584,2202,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,3,2022-03,2022-03-01,232.3036,2203,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,4,2022-04,2022-04-01,463.41005,2204,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,5,2022-05,2022-05-01,78.23975000000002,2205,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,6,2022-06,2022-06-01,287.64595,2206,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,7,2022-07,2022-07-01,283.13306,2207,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,8,2022-08,2022-08-01,308.49066,2208,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,9,2022-09,2022-09-01,333.14097999999996,2209,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,10,2022-10,2022-10-01,454.81771,2210,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,11,2022-11,2022-11-01,320.1527,2211,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2022,12,2022-12,2022-12-01,370.10871000000003,2212,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,1,2023-01,2023-01-01,425.62881,2301,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,2,2023-02,2023-02-01,371.04278,2302,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,3,2023-03,2023-03-01,424.50681,2303,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,4,2023-04,2023-04-01,450.39745,2304,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,5,2023-05,2023-05-01,476.70421,2305,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,6,2023-06,2023-06-01,456.87464,2306,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,7,2023-07,2023-07-01,432.20462,2307,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,8,2023-08,2023-08-01,414.11599,2308,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,9,2023-09,2023-09-01,421.80849,2309,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,10,2023-10,2023-10-01,318.96180000000004,2310,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,11,2023-11,2023-11-01,471.09075,2311,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2023,12,2023-12,2023-12-01,446.9392,2312,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,1,2024-01,2024-01-01,402.0321,2401,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,2,2024-02,2024-02-01,382.63965,2402,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,3,2024-03,2024-03-01,383.8062,2403,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,4,2024-04,2024-04-01,406.92864,2404,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,5,2024-05,2024-05-01,408.68562,2405,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,6,2024-06,2024-06-01,264.80584,2406,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,7,2024-07,2024-07-01,267.94683,2407,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,8,2024-08,2024-08-01,269.1841,2408,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,9,2024-09,2024-09-01,248.65,2409,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,10,2024-10,2024-10-01,294.94923,2410,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,11,2024-11,2024-11-01,275.6229,2411,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2024,12,2024-12,2024-12-01,291.89641,2412,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,1,2025-01,2025-01-01,365.03943000000004,2501,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,2,2025-02,2025-02-01,248.65,2502,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,3,2025-03,2025-03-01,256.30832,2503,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,4,2025-04,2025-04-01,272.91628,2504,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,5,2025-05,2025-05-01,253.16666,2505,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,6,2025-06,2025-06-01,245.90681,2506,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,7,2025-07,2025-07-01,273.591,2507,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,8,2025-08,2025-08-01,267.91238,2508,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,9,2025-09,2025-09-01,253.5,2509,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,10,2025-10,2025-10-01,253.5,2510,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,11,2025-11,2025-11-01,306.19493,2511,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2025,12,2025-12,2025-12-01,26.514199999999988,2512,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,1,2026-01,2026-01-01,392.03333,2601,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,2,2026-02,2026-02-01,582.2725,2602,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,3,2026-03,2026-03-01,298.50104,2603,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,4,2026-04,2026-04-01,280.73029,2604,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,5,2026-05,2026-05-01,324.71503,2605,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,6,2026-06,2026-06-01,264.05,2606,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,7,2026-07,2026-07-01,267.05,2607,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,8,2026-08,2026-08-01,282.05,2608,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,9,2026-09,2026-09-01,255.8,2609,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,10,2026-10,2026-10-01,267.05,2610,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,11,2026-11,2026-11-01,297.05,2611,218
M,HK,아울렛,M07,Citygate,,4. 임차료,4. Rent,4. 임차료,parent,,4. 임차료,2026,12,2026-12,2026-12-01,387.05,2612,218
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,1,2022-01,2022-01-01,217.5,2201,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,2,2022-02,2022-02-01,217.5,2202,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,3,2022-03,2022-03-01,217.5,2203,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,4,2022-04,2022-04-01,218.5,2204,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,5,2022-05,2022-05-01,225,2205,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,6,2022-06,2022-06-01,225,2206,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,7,2022-07,2022-07-01,225,2207,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,8,2022-08,2022-08-01,225,2208,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,9,2022-09,2022-09-01,225,2209,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,10,2022-10,2022-10-01,225,2210,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,11,2022-11,2022-11-01,225,2211,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2022,12,2022-12,2022-12-01,225,2212,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,1,2023-01,2023-01-01,225,2301,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,2,2023-02,2023-02-01,225,2302,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,3,2023-03,2023-03-01,225,2303,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,4,2023-04,2023-04-01,226,2304,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,5,2023-05,2023-05-01,232.5,2305,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,6,2023-06,2023-06-01,232.5,2306,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,7,2023-07,2023-07-01,232.5,2307,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,8,2023-08,2023-08-01,232.5,2308,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,9,2023-09,2023-09-01,232.5,2309,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,10,2023-10,2023-10-01,232.5,2310,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,11,2023-11,2023-11-01,232.5,2311,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2023,12,2023-12,2023-12-01,232.5,2312,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,1,2024-01,2024-01-01,232.5,2401,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,2,2024-02,2024-02-01,232.5,2402,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,3,2024-03,2024-03-01,232.5,2403,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,4,2024-04,2024-04-01,233,2404,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,5,2024-05,2024-05-01,236.25,2405,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,6,2024-06,2024-06-01,236.25,2406,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,7,2024-07,2024-07-01,236.25,2407,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,8,2024-08,2024-08-01,236.25,2408,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,9,2024-09,2024-09-01,236.25,2409,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,10,2024-10,2024-10-01,236.25,2410,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,11,2024-11,2024-11-01,236.25,2411,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2024,12,2024-12,2024-12-01,236.25,2412,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,1,2025-01,2025-01-01,236.25,2501,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,2,2025-02,2025-02-01,236.25,2502,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,3,2025-03,2025-03-01,236.25,2503,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,4,2025-04,2025-04-01,236.75,2504,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,5,2025-05,2025-05-01,240,2505,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,6,2025-06,2025-06-01,240,2506,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,7,2025-07,2025-07-01,240,2507,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,8,2025-08,2025-08-01,240,2508,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,9,2025-09,2025-09-01,240,2509,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,10,2025-10,2025-10-01,240,2510,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,11,2025-11,2025-11-01,240,2511,219
M,HK,아울렛,M07,Citygate,,- Base Rent,- Base Rent,Base Rent,child,4. 임차료,4. 임차료,2025,12,2025-12,2025-12-01,240,2512,219
